ID,Gender,Location,Area,Age,BDay,Byear,Edu_Level,SchoolCode,Marital_Status,HH_Status,HH_ID,SPOUSE_ID,HH_Size,HaveParentID,Number_children,UNKNOWN_CHILD,Age_At_First_Birth,HeadAlone,HOUSENUM,FirstChild,temp,TempYear,Picked
1689,male,หนองแขม ,,40 - 44,0,,,0,,,0,0,0,0,0,0,0,0,0,0,40,0,0
1690,male,หนองแขม ,,40 - 44,0,,,0,,,0,0,0,0,0,0,0,0,0,0,40,0,0
1691,male,หนองแขม ,,40 - 44,0,,,0,,,0,0,0,0,0,0,0,0,0,0,40,0,0
1692,male,หนองแขม ,,40 - 44,0,,,0,,,0,0,0,0,0,0,0,0,0,0,40,0,0
1693,male,หนองแขม ,,40 - 44,0,,,0,,,0,0,0,0,0,0,0,0,0,0,40,0,0
1694,male,หนองแขม ,,40 - 44,0,,,0,,,0,0,0,0,0,0,0,0,0,0,40,0,0
1695,male,หนองแขม ,,40 - 44,0,,,0,,,0,0,0,0,0,0,0,0,0,0,40,0,0
1696,male,หนองแขม ,,40 - 44,0,,,0,,,0,0,0,0,0,0,0,0,0,0,40,0,0
1697,male,หนองแขม ,,45 - 49,0,,,0,,,0,0,0,0,0,0,0,0,0,0,45,0,0
1698,male,หนองแขม ,,45 - 49,0,,,0,,,0,0,0,0,0,0,0,0,0,0,45,0,0
1699,male,หนองแขม ,,45 - 49,0,,,0,,,0,0,0,0,0,0,0,0,0,0,45,0,0
1700,male,หนองแขม ,,45 - 49,0,,,0,,,0,0,0,0,0,0,0,0,0,0,45,0,0
1701,male,หนองแขม ,,45 - 49,0,,,0,,,0,0,0,0,0,0,0,0,0,0,45,0,0
1702,male,หนองแขม ,,45 - 49,0,,,0,,,0,0,0,0,0,0,0,0,0,0,45,0,0
1703,male,หนองแขม ,,45 - 49,0,,,0,,,0,0,0,0,0,0,0,0,0,0,45,0,0
1704,male,หนองแขม ,,45 - 49,0,,,0,,,0,0,0,0,0,0,0,0,0,0,45,0,0
1705,male,หนองแขม ,,50 - 54,0,,,0,,,0,0,0,0,0,0,0,0,0,0,50,0,0
1706,male,หนองแขม ,,50 - 54,0,,,0,,,0,0,0,0,0,0,0,0,0,0,50,0,0
1707,male,หนองแขม ,,50 - 54,0,,,0,,,0,0,0,0,0,0,0,0,0,0,50,0,0
1708,male,หนองแขม ,,50 - 54,0,,,0,,,0,0,0,0,0,0,0,0,0,0,50,0,0
1709,male,หนองแขม ,,50 - 54,0,,,0,,,0,0,0,0,0,0,0,0,0,0,50,0,0
1710,male,หนองแขม ,,50 - 54,0,,,0,,,0,0,0,0,0,0,0,0,0,0,50,0,0
1711,male,หนองแขม ,,55 - 59,0,,,0,,,0,0,0,0,0,0,0,0,0,0,55,0,0
1712,male,หนองแขม ,,55 - 59,0,,,0,,,0,0,0,0,0,0,0,0,0,0,55,0,0
1713,male,หนองแขม ,,55 - 59,0,,,0,,,0,0,0,0,0,0,0,0,0,0,55,0,0
1714,male,หนองแขม ,,55 - 59,0,,,0,,,0,0,0,0,0,0,0,0,0,0,55,0,0
1715,male,หนองแขม ,,60 - 64,0,,,0,,,0,0,0,0,0,0,0,0,0,0,60,0,0
1716,male,หนองแขม ,,60 - 64,0,,,0,,,0,0,0,0,0,0,0,0,0,0,60,0,0
1717,male,หนองแขม ,,60 - 64,0,,,0,,,0,0,0,0,0,0,0,0,0,0,60,0,0
1718,male,หนองแขม ,,65 - 69,0,,,0,,,0,0,0,0,0,0,0,0,0,0,65,0,0
1719,male,หนองแขม ,,65 - 69,0,,,0,,,0,0,0,0,0,0,0,0,0,0,65,0,0
1720,male,หนองแขม ,,70 - 74,0,,,0,,,0,0,0,0,0,0,0,0,0,0,70,0,0
1721,male,หนองแขม ,,75 - 79,0,,,0,,,0,0,0,0,0,0,0,0,0,0,75,0,0
1722,male,หนองแขม ,,0 - 4,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0
1723,male,หนองแขม ,,0 - 4,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0
1724,male,หนองแขม ,,5-ก.ย.,0,,,0,,,0,0,0,0,0,0,0,0,0,0,5,0,0
1725,male,ราษฎร์บูรณะ ,,5-ก.ย.,0,,,0,,,0,0,0,0,0,0,0,0,0,0,5,0,0
1726,male,ราษฎร์บูรณะ ,,ต.ค.-14,0,,,0,,,0,0,0,0,0,0,0,0,0,0,10,0,0
1727,male,ราษฎร์บูรณะ ,,ต.ค.-14,0,,,0,,,0,0,0,0,0,0,0,0,0,0,10,0,0
1728,male,ราษฎร์บูรณะ ,,ต.ค.-14,0,,,0,,,0,0,0,0,0,0,0,0,0,0,10,0,0
1729,male,ราษฎร์บูรณะ ,,15 - 19,0,,,0,,,0,0,0,0,0,0,0,0,0,0,15,0,0
1730,male,ราษฎร์บูรณะ ,,15 - 19,0,,,0,,,0,0,0,0,0,0,0,0,0,0,15,0,0
1731,male,ราษฎร์บูรณะ ,,15 - 19,0,,,0,,,0,0,0,0,0,0,0,0,0,0,15,0,0
1732,male,ราษฎร์บูรณะ ,,15 - 19,0,,,0,,,0,0,0,0,0,0,0,0,0,0,15,0,0
1733,male,ราษฎร์บูรณะ ,,20 - 24,0,,,0,,,0,0,0,0,0,0,0,0,0,0,20,0,0
1734,male,ราษฎร์บูรณะ ,,20 - 24,0,,,0,,,0,0,0,0,0,0,0,0,0,0,20,0,0
1735,male,ราษฎร์บูรณะ ,,20 - 24,0,,,0,,,0,0,0,0,0,0,0,0,0,0,20,0,0
1736,male,ราษฎร์บูรณะ ,,20 - 24,0,,,0,,,0,0,0,0,0,0,0,0,0,0,20,0,0
1737,male,ราษฎร์บูรณะ ,,25 - 29,0,,,0,,,0,0,0,0,0,0,0,0,0,0,25,0,0
1738,male,ราษฎร์บูรณะ ,,25 - 29,0,,,0,,,0,0,0,0,0,0,0,0,0,0,25,0,0
1739,male,ราษฎร์บูรณะ ,,25 - 29,0,,,0,,,0,0,0,0,0,0,0,0,0,0,25,0,0
1740,male,ราษฎร์บูรณะ ,,25 - 29,0,,,0,,,0,0,0,0,0,0,0,0,0,0,25,0,0
1741,male,ราษฎร์บูรณะ ,,25 - 29,0,,,0,,,0,0,0,0,0,0,0,0,0,0,25,0,0
1742,male,ราษฎร์บูรณะ ,,30 - 34,0,,,0,,,0,0,0,0,0,0,0,0,0,0,30,0,0
1743,male,ราษฎร์บูรณะ ,,30 - 34,0,,,0,,,0,0,0,0,0,0,0,0,0,0,30,0,0
1744,male,ราษฎร์บูรณะ ,,30 - 34,0,,,0,,,0,0,0,0,0,0,0,0,0,0,30,0,0
1745,male,ราษฎร์บูรณะ ,,30 - 34,0,,,0,,,0,0,0,0,0,0,0,0,0,0,30,0,0
1746,male,ราษฎร์บูรณะ ,,30 - 34,0,,,0,,,0,0,0,0,0,0,0,0,0,0,30,0,0
1747,male,ราษฎร์บูรณะ ,,30 - 34,0,,,0,,,0,0,0,0,0,0,0,0,0,0,30,0,0
1748,male,ราษฎร์บูรณะ ,,35 - 39,0,,,0,,,0,0,0,0,0,0,0,0,0,0,35,0,0
1749,male,ราษฎร์บูรณะ ,,35 - 39,0,,,0,,,0,0,0,0,0,0,0,0,0,0,35,0,0
1750,male,ราษฎร์บูรณะ ,,35 - 39,0,,,0,,,0,0,0,0,0,0,0,0,0,0,35,0,0
1751,male,ราษฎร์บูรณะ ,,35 - 39,0,,,0,,,0,0,0,0,0,0,0,0,0,0,35,0,0
1752,male,ราษฎร์บูรณะ ,,35 - 39,0,,,0,,,0,0,0,0,0,0,0,0,0,0,35,0,0
1753,male,ราษฎร์บูรณะ ,,35 - 39,0,,,0,,,0,0,0,0,0,0,0,0,0,0,35,0,0
1754,male,ราษฎร์บูรณะ ,,40 - 44,0,,,0,,,0,0,0,0,0,0,0,0,0,0,40,0,0
1755,male,ราษฎร์บูรณะ ,,40 - 44,0,,,0,,,0,0,0,0,0,0,0,0,0,0,40,0,0
1756,male,ราษฎร์บูรณะ ,,40 - 44,0,,,0,,,0,0,0,0,0,0,0,0,0,0,40,0,0
1757,male,ราษฎร์บูรณะ ,,40 - 44,0,,,0,,,0,0,0,0,0,0,0,0,0,0,40,0,0
1758,male,ราษฎร์บูรณะ ,,40 - 44,0,,,0,,,0,0,0,0,0,0,0,0,0,0,40,0,0
1759,male,ราษฎร์บูรณะ ,,45 - 49,0,,,0,,,0,0,0,0,0,0,0,0,0,0,45,0,0
1760,male,ราษฎร์บูรณะ ,,45 - 49,0,,,0,,,0,0,0,0,0,0,0,0,0,0,45,0,0
1761,male,ราษฎร์บูรณะ ,,45 - 49,0,,,0,,,0,0,0,0,0,0,0,0,0,0,45,0,0
1762,male,ราษฎร์บูรณะ ,,45 - 49,0,,,0,,,0,0,0,0,0,0,0,0,0,0,45,0,0
1763,male,ราษฎร์บูรณะ ,,50 - 54,0,,,0,,,0,0,0,0,0,0,0,0,0,0,50,0,0
1764,male,ราษฎร์บูรณะ ,,50 - 54,0,,,0,,,0,0,0,0,0,0,0,0,0,0,50,0,0
1765,male,ราษฎร์บูรณะ ,,50 - 54,0,,,0,,,0,0,0,0,0,0,0,0,0,0,50,0,0
1766,male,ราษฎร์บูรณะ ,,50 - 54,0,,,0,,,0,0,0,0,0,0,0,0,0,0,50,0,0
1767,male,ราษฎร์บูรณะ ,,55 - 59,0,,,0,,,0,0,0,0,0,0,0,0,0,0,55,0,0
1768,male,ราษฎร์บูรณะ ,,55 - 59,0,,,0,,,0,0,0,0,0,0,0,0,0,0,55,0,0
1769,male,ราษฎร์บูรณะ ,,55 - 59,0,,,0,,,0,0,0,0,0,0,0,0,0,0,55,0,0
1770,male,ราษฎร์บูรณะ ,,60 - 64,0,,,0,,,0,0,0,0,0,0,0,0,0,0,60,0,0
1771,male,ราษฎร์บูรณะ ,,60 - 64,0,,,0,,,0,0,0,0,0,0,0,0,0,0,60,0,0
1772,male,ราษฎร์บูรณะ ,,65 - 69,0,,,0,,,0,0,0,0,0,0,0,0,0,0,65,0,0
1773,male,ราษฎร์บูรณะ ,,70 - 74,0,,,0,,,0,0,0,0,0,0,0,0,0,0,70,0,0
1774,male,ราษฎร์บูรณะ ,,75 - 79,0,,,0,,,0,0,0,0,0,0,0,0,0,0,75,0,0
1775,male,ราษฎร์บูรณะ ,,0 - 4,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0
1776,male,ราษฎร์บูรณะ ,,0 - 4,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0
1777,male,ราษฎร์บูรณะ ,,5-ก.ย.,0,,,0,,,0,0,0,0,0,0,0,0,0,0,5,0,0
1778,male,บางพลัด ,,5-ก.ย.,0,,,0,,,0,0,0,0,0,0,0,0,0,0,5,0,0
1779,male,บางพลัด ,,5-ก.ย.,0,,,0,,,0,0,0,0,0,0,0,0,0,0,5,0,0
1780,male,บางพลัด ,,ต.ค.-14,0,,,0,,,0,0,0,0,0,0,0,0,0,0,10,0,0
1781,male,บางพลัด ,,ต.ค.-14,0,,,0,,,0,0,0,0,0,0,0,0,0,0,10,0,0
1782,male,บางพลัด ,,ต.ค.-14,0,,,0,,,0,0,0,0,0,0,0,0,0,0,10,0,0
1783,male,บางพลัด ,,ต.ค.-14,0,,,0,,,0,0,0,0,0,0,0,0,0,0,10,0,0
1784,male,บางพลัด ,,15 - 19,0,,,0,,,0,0,0,0,0,0,0,0,0,0,15,0,0
1785,male,บางพลัด ,,15 - 19,0,,,0,,,0,0,0,0,0,0,0,0,0,0,15,0,0
1786,male,บางพลัด ,,15 - 19,0,,,0,,,0,0,0,0,0,0,0,0,0,0,15,0,0
1787,male,บางพลัด ,,15 - 19,0,,,0,,,0,0,0,0,0,0,0,0,0,0,15,0,0
1788,male,บางพลัด ,,15 - 19,0,,,0,,,0,0,0,0,0,0,0,0,0,0,15,0,0
1789,male,บางพลัด ,,20 - 24,0,,,0,,,0,0,0,0,0,0,0,0,0,0,20,0,0
1790,male,บางพลัด ,,20 - 24,0,,,0,,,0,0,0,0,0,0,0,0,0,0,20,0,0
1791,male,บางพลัด ,,20 - 24,0,,,0,,,0,0,0,0,0,0,0,0,0,0,20,0,0
1792,male,บางพลัด ,,20 - 24,0,,,0,,,0,0,0,0,0,0,0,0,0,0,20,0,0
1793,male,บางพลัด ,,20 - 24,0,,,0,,,0,0,0,0,0,0,0,0,0,0,20,0,0
1794,male,บางพลัด ,,20 - 24,0,,,0,,,0,0,0,0,0,0,0,0,0,0,20,0,0
1795,male,บางพลัด ,,20 - 24,0,,,0,,,0,0,0,0,0,0,0,0,0,0,20,0,0
1796,male,บางพลัด ,,20 - 24,0,,,0,,,0,0,0,0,0,0,0,0,0,0,20,0,0
1797,male,บางพลัด ,,20 - 24,0,,,0,,,0,0,0,0,0,0,0,0,0,0,20,0,0
1798,male,บางพลัด ,,20 - 24,0,,,0,,,0,0,0,0,0,0,0,0,0,0,20,0,0
1799,male,บางพลัด ,,25 - 29,0,,,0,,,0,0,0,0,0,0,0,0,0,0,25,0,0
1800,male,บางพลัด ,,25 - 29,0,,,0,,,0,0,0,0,0,0,0,0,0,0,25,0,0
1801,male,บางพลัด ,,25 - 29,0,,,0,,,0,0,0,0,0,0,0,0,0,0,25,0,0
1802,male,บางพลัด ,,25 - 29,0,,,0,,,0,0,0,0,0,0,0,0,0,0,25,0,0
1803,male,บางพลัด ,,25 - 29,0,,,0,,,0,0,0,0,0,0,0,0,0,0,25,0,0
1804,male,บางพลัด ,,25 - 29,0,,,0,,,0,0,0,0,0,0,0,0,0,0,25,0,0
1805,male,บางพลัด ,,25 - 29,0,,,0,,,0,0,0,0,0,0,0,0,0,0,25,0,0
1806,male,บางพลัด ,,25 - 29,0,,,0,,,0,0,0,0,0,0,0,0,0,0,25,0,0
1807,male,บางพลัด ,,25 - 29,0,,,0,,,0,0,0,0,0,0,0,0,0,0,25,0,0
1808,male,บางพลัด ,,25 - 29,0,,,0,,,0,0,0,0,0,0,0,0,0,0,25,0,0
1809,male,บางพลัด ,,25 - 29,0,,,0,,,0,0,0,0,0,0,0,0,0,0,25,0,0
1810,male,บางพลัด ,,25 - 29,0,,,0,,,0,0,0,0,0,0,0,0,0,0,25,0,0
1811,male,บางพลัด ,,30 - 34,0,,,0,,,0,0,0,0,0,0,0,0,0,0,30,0,0
1812,male,บางพลัด ,,30 - 34,0,,,0,,,0,0,0,0,0,0,0,0,0,0,30,0,0
1813,male,บางพลัด ,,30 - 34,0,,,0,,,0,0,0,0,0,0,0,0,0,0,30,0,0
1814,male,บางพลัด ,,30 - 34,0,,,0,,,0,0,0,0,0,0,0,0,0,0,30,0,0
1815,male,บางพลัด ,,30 - 34,0,,,0,,,0,0,0,0,0,0,0,0,0,0,30,0,0
1816,male,บางพลัด ,,30 - 34,0,,,0,,,0,0,0,0,0,0,0,0,0,0,30,0,0
1817,male,บางพลัด ,,30 - 34,0,,,0,,,0,0,0,0,0,0,0,0,0,0,30,0,0
1818,male,บางพลัด ,,30 - 34,0,,,0,,,0,0,0,0,0,0,0,0,0,0,30,0,0
1819,male,บางพลัด ,,30 - 34,0,,,0,,,0,0,0,0,0,0,0,0,0,0,30,0,0
1820,male,บางพลัด ,,30 - 34,0,,,0,,,0,0,0,0,0,0,0,0,0,0,30,0,0
1821,male,บางพลัด ,,35 - 39,0,,,0,,,0,0,0,0,0,0,0,0,0,0,35,0,0
1822,male,บางพลัด ,,35 - 39,0,,,0,,,0,0,0,0,0,0,0,0,0,0,35,0,0
1823,male,บางพลัด ,,35 - 39,0,,,0,,,0,0,0,0,0,0,0,0,0,0,35,0,0
1824,male,บางพลัด ,,35 - 39,0,,,0,,,0,0,0,0,0,0,0,0,0,0,35,0,0
1825,male,บางพลัด ,,35 - 39,0,,,0,,,0,0,0,0,0,0,0,0,0,0,35,0,0
1826,male,บางพลัด ,,35 - 39,0,,,0,,,0,0,0,0,0,0,0,0,0,0,35,0,0
1827,male,บางพลัด ,,35 - 39,0,,,0,,,0,0,0,0,0,0,0,0,0,0,35,0,0
1828,male,บางพลัด ,,35 - 39,0,,,0,,,0,0,0,0,0,0,0,0,0,0,35,0,0
1829,male,บางพลัด ,,40 - 44,0,,,0,,,0,0,0,0,0,0,0,0,0,0,40,0,0
1830,male,บางพลัด ,,40 - 44,0,,,0,,,0,0,0,0,0,0,0,0,0,0,40,0,0
1831,male,บางพลัด ,,40 - 44,0,,,0,,,0,0,0,0,0,0,0,0,0,0,40,0,0
1832,male,บางพลัด ,,40 - 44,0,,,0,,,0,0,0,0,0,0,0,0,0,0,40,0,0
1833,male,บางพลัด ,,40 - 44,0,,,0,,,0,0,0,0,0,0,0,0,0,0,40,0,0
1834,male,บางพลัด ,,40 - 44,0,,,0,,,0,0,0,0,0,0,0,0,0,0,40,0,0
1835,male,บางพลัด ,,45 - 49,0,,,0,,,0,0,0,0,0,0,0,0,0,0,45,0,0
1836,male,บางพลัด ,,45 - 49,0,,,0,,,0,0,0,0,0,0,0,0,0,0,45,0,0
1837,male,บางพลัด ,,45 - 49,0,,,0,,,0,0,0,0,0,0,0,0,0,0,45,0,0
1838,male,บางพลัด ,,45 - 49,0,,,0,,,0,0,0,0,0,0,0,0,0,0,45,0,0
1839,male,บางพลัด ,,45 - 49,0,,,0,,,0,0,0,0,0,0,0,0,0,0,45,0,0
1840,male,บางพลัด ,,45 - 49,0,,,0,,,0,0,0,0,0,0,0,0,0,0,45,0,0
1841,male,บางพลัด ,,50 - 54,0,,,0,,,0,0,0,0,0,0,0,0,0,0,50,0,0
1842,male,บางพลัด ,,50 - 54,0,,,0,,,0,0,0,0,0,0,0,0,0,0,50,0,0
1843,male,บางพลัด ,,50 - 54,0,,,0,,,0,0,0,0,0,0,0,0,0,0,50,0,0
1844,male,บางพลัด ,,50 - 54,0,,,0,,,0,0,0,0,0,0,0,0,0,0,50,0,0
1845,male,บางพลัด ,,50 - 54,0,,,0,,,0,0,0,0,0,0,0,0,0,0,50,0,0
1846,male,บางพลัด ,,50 - 54,0,,,0,,,0,0,0,0,0,0,0,0,0,0,50,0,0
1847,male,บางพลัด ,,55 - 59,0,,,0,,,0,0,0,0,0,0,0,0,0,0,55,0,0
1848,male,บางพลัด ,,55 - 59,0,,,0,,,0,0,0,0,0,0,0,0,0,0,55,0,0
1849,male,บางพลัด ,,55 - 59,0,,,0,,,0,0,0,0,0,0,0,0,0,0,55,0,0
1850,male,บางพลัด ,,55 - 59,0,,,0,,,0,0,0,0,0,0,0,0,0,0,55,0,0
1851,male,บางพลัด ,,60 - 64,0,,,0,,,0,0,0,0,0,0,0,0,0,0,60,0,0
1852,male,บางพลัด ,,60 - 64,0,,,0,,,0,0,0,0,0,0,0,0,0,0,60,0,0
1853,male,บางพลัด ,,60 - 64,0,,,0,,,0,0,0,0,0,0,0,0,0,0,60,0,0
1854,male,บางพลัด ,,65 - 69,0,,,0,,,0,0,0,0,0,0,0,0,0,0,65,0,0
1855,male,บางพลัด ,,65 - 69,0,,,0,,,0,0,0,0,0,0,0,0,0,0,65,0,0
1856,male,บางพลัด ,,70 - 74,0,,,0,,,0,0,0,0,0,0,0,0,0,0,70,0,0
1857,male,บางพลัด ,,70 - 74,0,,,0,,,0,0,0,0,0,0,0,0,0,0,70,0,0
1858,male,บางพลัด ,,75 - 79,0,,,0,,,0,0,0,0,0,0,0,0,0,0,75,0,0
1859,male,บางพลัด ,,80 - 84,0,,,0,,,0,0,0,0,0,0,0,0,0,0,80,0,0
1860,male,บางพลัด ,,0 - 4,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0
1861,male,ดินแดง ,,0 - 4,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0
1862,male,ดินแดง ,,0 - 4,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0
1863,male,ดินแดง ,,5-ก.ย.,0,,,0,,,0,0,0,0,0,0,0,0,0,0,5,0,0
1864,male,ดินแดง ,,5-ก.ย.,0,,,0,,,0,0,0,0,0,0,0,0,0,0,5,0,0
1865,male,ดินแดง ,,5-ก.ย.,0,,,0,,,0,0,0,0,0,0,0,0,0,0,5,0,0
1866,male,ดินแดง ,,ต.ค.-14,0,,,0,,,0,0,0,0,0,0,0,0,0,0,10,0,0
1867,male,ดินแดง ,,ต.ค.-14,0,,,0,,,0,0,0,0,0,0,0,0,0,0,10,0,0
1868,male,ดินแดง ,,ต.ค.-14,0,,,0,,,0,0,0,0,0,0,0,0,0,0,10,0,0
1869,male,ดินแดง ,,ต.ค.-14,0,,,0,,,0,0,0,0,0,0,0,0,0,0,10,0,0
1870,male,ดินแดง ,,15 - 19,0,,,0,,,0,0,0,0,0,0,0,0,0,0,15,0,0
1871,male,ดินแดง ,,15 - 19,0,,,0,,,0,0,0,0,0,0,0,0,0,0,15,0,0
1872,male,ดินแดง ,,15 - 19,0,,,0,,,0,0,0,0,0,0,0,0,0,0,15,0,0
1873,male,ดินแดง ,,15 - 19,0,,,0,,,0,0,0,0,0,0,0,0,0,0,15,0,0
1874,male,ดินแดง ,,15 - 19,0,,,0,,,0,0,0,0,0,0,0,0,0,0,15,0,0
1875,male,ดินแดง ,,20 - 24,0,,,0,,,0,0,0,0,0,0,0,0,0,0,20,0,0
1876,male,ดินแดง ,,20 - 24,0,,,0,,,0,0,0,0,0,0,0,0,0,0,20,0,0
1877,male,ดินแดง ,,20 - 24,0,,,0,,,0,0,0,0,0,0,0,0,0,0,20,0,0
1878,male,ดินแดง ,,20 - 24,0,,,0,,,0,0,0,0,0,0,0,0,0,0,20,0,0
1879,male,ดินแดง ,,20 - 24,0,,,0,,,0,0,0,0,0,0,0,0,0,0,20,0,0
1880,male,ดินแดง ,,20 - 24,0,,,0,,,0,0,0,0,0,0,0,0,0,0,20,0,0
1881,male,ดินแดง ,,20 - 24,0,,,0,,,0,0,0,0,0,0,0,0,0,0,20,0,0
1882,male,ดินแดง ,,25 - 29,0,,,0,,,0,0,0,0,0,0,0,0,0,0,25,0,0
1883,male,ดินแดง ,,25 - 29,0,,,0,,,0,0,0,0,0,0,0,0,0,0,25,0,0
1884,male,ดินแดง ,,25 - 29,0,,,0,,,0,0,0,0,0,0,0,0,0,0,25,0,0
1885,male,ดินแดง ,,25 - 29,0,,,0,,,0,0,0,0,0,0,0,0,0,0,25,0,0
1886,male,ดินแดง ,,25 - 29,0,,,0,,,0,0,0,0,0,0,0,0,0,0,25,0,0
1887,male,ดินแดง ,,25 - 29,0,,,0,,,0,0,0,0,0,0,0,0,0,0,25,0,0
1888,male,ดินแดง ,,25 - 29,0,,,0,,,0,0,0,0,0,0,0,0,0,0,25,0,0
1889,male,ดินแดง ,,25 - 29,0,,,0,,,0,0,0,0,0,0,0,0,0,0,25,0,0
1890,male,ดินแดง ,,30 - 34,0,,,0,,,0,0,0,0,0,0,0,0,0,0,30,0,0
1891,male,ดินแดง ,,30 - 34,0,,,0,,,0,0,0,0,0,0,0,0,0,0,30,0,0
1892,male,ดินแดง ,,30 - 34,0,,,0,,,0,0,0,0,0,0,0,0,0,0,30,0,0
1893,male,ดินแดง ,,30 - 34,0,,,0,,,0,0,0,0,0,0,0,0,0,0,30,0,0
1894,male,ดินแดง ,,30 - 34,0,,,0,,,0,0,0,0,0,0,0,0,0,0,30,0,0
1895,male,ดินแดง ,,30 - 34,0,,,0,,,0,0,0,0,0,0,0,0,0,0,30,0,0
1896,male,ดินแดง ,,30 - 34,0,,,0,,,0,0,0,0,0,0,0,0,0,0,30,0,0
1897,male,ดินแดง ,,30 - 34,0,,,0,,,0,0,0,0,0,0,0,0,0,0,30,0,0
1898,male,ดินแดง ,,35 - 39,0,,,0,,,0,0,0,0,0,0,0,0,0,0,35,0,0
1899,male,ดินแดง ,,35 - 39,0,,,0,,,0,0,0,0,0,0,0,0,0,0,35,0,0
1900,male,ดินแดง ,,35 - 39,0,,,0,,,0,0,0,0,0,0,0,0,0,0,35,0,0
1901,male,ดินแดง ,,35 - 39,0,,,0,,,0,0,0,0,0,0,0,0,0,0,35,0,0
1902,male,ดินแดง ,,35 - 39,0,,,0,,,0,0,0,0,0,0,0,0,0,0,35,0,0
1903,male,ดินแดง ,,35 - 39,0,,,0,,,0,0,0,0,0,0,0,0,0,0,35,0,0
1904,male,ดินแดง ,,35 - 39,0,,,0,,,0,0,0,0,0,0,0,0,0,0,35,0,0
1905,male,ดินแดง ,,40 - 44,0,,,0,,,0,0,0,0,0,0,0,0,0,0,40,0,0
1906,male,ดินแดง ,,40 - 44,0,,,0,,,0,0,0,0,0,0,0,0,0,0,40,0,0
1907,male,ดินแดง ,,40 - 44,0,,,0,,,0,0,0,0,0,0,0,0,0,0,40,0,0
1908,male,ดินแดง ,,40 - 44,0,,,0,,,0,0,0,0,0,0,0,0,0,0,40,0,0
1909,male,ดินแดง ,,40 - 44,0,,,0,,,0,0,0,0,0,0,0,0,0,0,40,0,0
1910,male,ดินแดง ,,40 - 44,0,,,0,,,0,0,0,0,0,0,0,0,0,0,40,0,0
1911,male,ดินแดง ,,40 - 44,0,,,0,,,0,0,0,0,0,0,0,0,0,0,40,0,0
1912,male,ดินแดง ,,45 - 49,0,,,0,,,0,0,0,0,0,0,0,0,0,0,45,0,0
1913,male,ดินแดง ,,45 - 49,0,,,0,,,0,0,0,0,0,0,0,0,0,0,45,0,0
1914,male,ดินแดง ,,45 - 49,0,,,0,,,0,0,0,0,0,0,0,0,0,0,45,0,0
1915,male,ดินแดง ,,45 - 49,0,,,0,,,0,0,0,0,0,0,0,0,0,0,45,0,0
1916,male,ดินแดง ,,45 - 49,0,,,0,,,0,0,0,0,0,0,0,0,0,0,45,0,0
1917,male,ดินแดง ,,45 - 49,0,,,0,,,0,0,0,0,0,0,0,0,0,0,45,0,0
1918,male,ดินแดง ,,50 - 54,0,,,0,,,0,0,0,0,0,0,0,0,0,0,50,0,0
1919,male,ดินแดง ,,50 - 54,0,,,0,,,0,0,0,0,0,0,0,0,0,0,50,0,0
1920,male,ดินแดง ,,50 - 54,0,,,0,,,0,0,0,0,0,0,0,0,0,0,50,0,0
1921,male,ดินแดง ,,50 - 54,0,,,0,,,0,0,0,0,0,0,0,0,0,0,50,0,0
1922,male,ดินแดง ,,50 - 54,0,,,0,,,0,0,0,0,0,0,0,0,0,0,50,0,0
1923,male,ดินแดง ,,55 - 59,0,,,0,,,0,0,0,0,0,0,0,0,0,0,55,0,0
1924,male,ดินแดง ,,55 - 59,0,,,0,,,0,0,0,0,0,0,0,0,0,0,55,0,0
1925,male,ดินแดง ,,55 - 59,0,,,0,,,0,0,0,0,0,0,0,0,0,0,55,0,0
1926,male,ดินแดง ,,55 - 59,0,,,0,,,0,0,0,0,0,0,0,0,0,0,55,0,0
1927,male,ดินแดง ,,60 - 64,0,,,0,,,0,0,0,0,0,0,0,0,0,0,60,0,0
1928,male,ดินแดง ,,60 - 64,0,,,0,,,0,0,0,0,0,0,0,0,0,0,60,0,0
1929,male,ดินแดง ,,60 - 64,0,,,0,,,0,0,0,0,0,0,0,0,0,0,60,0,0
1930,male,ดินแดง ,,65 - 69,0,,,0,,,0,0,0,0,0,0,0,0,0,0,65,0,0
1931,male,ดินแดง ,,65 - 69,0,,,0,,,0,0,0,0,0,0,0,0,0,0,65,0,0
1932,male,ดินแดง ,,70 - 74,0,,,0,,,0,0,0,0,0,0,0,0,0,0,70,0,0
1933,male,ดินแดง ,,75 - 79,0,,,0,,,0,0,0,0,0,0,0,0,0,0,75,0,0
1934,male,ดินแดง ,,80 - 84,0,,,0,,,0,0,0,0,0,0,0,0,0,0,80,0,0
1935,male,บึงกุ่ม ,,0 - 4,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0
1936,male,บึงกุ่ม ,,0 - 4,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0
